Date,Close,Volume,Open,High,Low,Company,day,month,year,quarter
5/11/2020,78.7525,145946240,77.025,79.2625,76.81,Apple Inc,11,5,2020,2
5/8/2020,77.5325,134047960,76.41,77.5875,76.0725,Apple Inc,8,5,2020,2
5/7/2020,75.935,115215040,75.805,76.2925,75.4925,Apple Inc,7,5,2020,2
5/6/2020,75.1575,142333760,75.115,75.81,74.7175,Apple Inc,6,5,2020,2
5/5/2020,74.39,147751200,73.765,75.25,73.615,Apple Inc,5,5,2020,2
5/4/2020,73.29,133567960,72.2925,73.4225,71.5793,Apple Inc,4,5,2020,2
5/1/2020,72.2675,240616720,71.5625,74.75,71.4625,Apple Inc,1,5,2020,2
4/30/2020,73.45,183063880,72.49,73.6325,72.0875,Apple Inc,30,4,2020,2
4/29/2020,71.9325,137280800,71.1825,72.4175,70.9725,Apple Inc,29,4,2020,2
4/28/2020,69.645,112004760,71.27,71.4575,69.55,Apple Inc,28,4,2020,2
4/27/2020,70.7925,117087560,70.45,71.135,69.9875,Apple Inc,27,4,2020,2
4/24/2020,70.7425,126508720,69.3,70.7525,69.25,Apple Inc,24,4,2020,2
4/23/2020,68.7575,124814320,68.9675,70.4375,68.7175,Apple Inc,23,4,2020,2
4/22/2020,69.025,117057360,68.4025,69.475,68.05,Apple Inc,22,4,2020,2
4/21/2020,67.0925,180991560,69.07,69.3125,66.3575,Apple Inc,21,4,2020,2
4/20/2020,69.2325,130015000,69.4875,70.42,69.2125,Apple Inc,20,4,2020,2
4/17/2020,70.7,215249920,71.1725,71.7362,69.215,Apple Inc,17,4,2020,2
4/16/2020,71.6725,157125160,71.845,72.0494,70.5875,Apple Inc,16,4,2020,2
4/15/2020,71.1075,131154560,70.6,71.5825,70.1575,Apple Inc,15,4,2020,2
4/14/2020,71.7625,194994680,70,72.0625,69.5125,Apple Inc,14,4,2020,2
4/13/2020,68.3125,131022920,67.0775,68.425,66.4575,Apple Inc,13,4,2020,2
4/9/2020,66.9975,162116480,67.175,67.5175,66.175,Apple Inc,9,4,2020,2
4/8/2020,66.5175,168895280,65.685,66.8425,65.3075,Apple Inc,8,4,2020,2
4/7/2020,64.8575,202887320,67.7,67.925,64.75,Apple Inc,7,4,2020,2
4/6/2020,65.6175,201820280,62.725,65.7775,62.345,Apple Inc,6,4,2020,2
4/3/2020,60.3525,129880080,60.7,61.425,59.7435,Apple Inc,3,4,2020,2
4/2/2020,61.2325,165933960,60.085,61.2875,59.225,Apple Inc,2,4,2020,2
4/1/2020,60.2275,176218560,61.625,62.18,59.7825,Apple Inc,1,4,2020,2
3/31/2020,63.5725,197002000,63.9,65.6225,63,Apple Inc,31,3,2020,1
3/30/2020,63.7025,167976440,62.685,63.88,62.35,Apple Inc,30,3,2020,1
3/27/2020,61.935,204216600,63.1875,63.9675,61.7625,Apple Inc,27,3,2020,1
3/26/2020,64.61,252560680,61.63,64.67,61.59,Apple Inc,26,3,2020,1
3/25/2020,61.38,303602040,62.6875,64.5625,61.075,Apple Inc,25,3,2020,1
3/24/2020,61.72,287531080,59.09,61.9225,58.575,Apple Inc,24,3,2020,1
3/23/2020,56.0925,336752840,57.02,57.1249,53.1525,Apple Inc,23,3,2020,1
3/20/2020,57.31,401693200,61.795,62.9575,57,Apple Inc,20,3,2020,1
3/19/2020,61.195,271857040,61.8462,63.21,60.6525,Apple Inc,19,3,2020,1
3/18/2020,61.6675,300233640,59.9425,62.5,59.28,Apple Inc,18,3,2020,1
3/17/2020,63.215,324055880,61.8775,64.4025,59.6,Apple Inc,17,3,2020,1
3/16/2020,60.5525,322423480,60.4875,64.77,60,Apple Inc,16,3,2020,1
3/13/2020,69.4925,370732120,66.2225,69.98,63.2375,Apple Inc,13,3,2020,1
3/12/2020,62.0575,418474000,63.985,67.5,62,Apple Inc,12,3,2020,1
3/11/2020,68.8575,256379880,69.3475,70.305,67.965,Apple Inc,11,3,2020,1
3/10/2020,71.335,285290080,69.285,71.61,67.3425,Apple Inc,10,3,2020,1
3/9/2020,66.5425,286744840,65.9375,69.5225,65.75,Apple Inc,9,3,2020,1
3/6/2020,72.2575,226177000,70.5,72.705,70.3075,Apple Inc,6,3,2020,1
3/5/2020,73.23,187572880,73.88,74.8875,72.8525,Apple Inc,5,3,2020,1
3/4/2020,75.685,219178280,74.11,75.85,73.2825,Apple Inc,4,3,2020,1
3/3/2020,72.33,319475400,75.9175,76,71.45,Apple Inc,3,3,2020,1
3/2/2020,74.7025,341397360,70.57,75.36,69.43,Apple Inc,2,3,2020,1
2/28/2020,68.34,426884800,64.315,69.6025,64.0925,Apple Inc,28,2,2020,1
2/27/2020,68.38,320605520,70.275,71.5,68.24,Apple Inc,27,2,2020,1
2/26/2020,73.1625,198713720,71.6325,74.47,71.625,Apple Inc,26,2,2020,1
2/25/2020,72.02,230673440,75.2375,75.6325,71.5325,Apple Inc,25,2,2020,1
2/24/2020,74.545,222195320,74.315,76.045,72.3075,Apple Inc,24,2,2020,1
2/21/2020,78.2625,129705680,79.655,80.1125,77.625,Apple Inc,21,2,2020,1
2/20/2020,80.075,100565960,80.6575,81.1625,79.5525,Apple Inc,20,2,2020,1
2/19/2020,80.905,93983960,80,81.1425,80,Apple Inc,19,2,2020,1
2/18/2020,79.75,152762200,78.84,79.9375,78.6525,Apple Inc,18,2,2020,1
2/14/2020,81.2375,80113800,81.185,81.495,80.7125,Apple Inc,14,2,2020,1
2/13/2020,81.2175,94747560,81.0475,81.555,80.8375,Apple Inc,13,2,2020,1
2/12/2020,81.8,113730280,80.3675,81.805,80.3675,Apple Inc,12,2,2020,1
2/11/2020,79.9025,94323120,80.9,80.975,79.6775,Apple Inc,11,2,2020,1
2/10/2020,80.3875,109348880,78.545,80.3875,78.4625,Apple Inc,10,2,2020,1
2/7/2020,80.0075,117684040,80.5925,80.85,79.5,Apple Inc,7,2,2020,1
2/6/2020,81.3025,105425560,80.6425,81.305,80.0662,Apple Inc,6,2,2020,1
2/5/2020,80.3625,118826880,80.88,81.19,79.7375,Apple Inc,5,2,2020,1
2/4/2020,79.7125,136616520,78.8275,79.91,78.4086,Apple Inc,4,2,2020,1
2/3/2020,77.165,173985600,76.075,78.3725,75.555,Apple Inc,3,2,2020,1
1/31/2020,77.3775,199588400,80.2325,80.67,77.0725,Apple Inc,31,1,2020,1
1/30/2020,80.9675,126743240,80.136,81.0225,79.6875,Apple Inc,30,1,2020,1
1/29/2020,81.085,216599720,81.1125,81.9625,80.345,Apple Inc,29,1,2020,1
1/28/2020,79.4225,162233960,78.15,79.6,78.0475,Apple Inc,28,1,2020,1
1/27/2020,77.2375,161940040,77.515,77.9425,76.22,Apple Inc,27,1,2020,1
1/24/2020,79.5775,146537520,80.0625,80.8325,79.3797,Apple Inc,24,1,2020,1
1/23/2020,79.8075,104471960,79.48,79.89,78.9125,Apple Inc,23,1,2020,1
1/22/2020,79.425,101832480,79.645,79.9975,79.3275,Apple Inc,22,1,2020,1
1/21/2020,79.1425,110843240,79.2975,79.755,79,Apple Inc,21,1,2020,1
1/17/2020,79.6825,137816480,79.0675,79.685,78.75,Apple Inc,17,1,2020,1
1/16/2020,78.81,108829000,78.3975,78.925,78.0225,Apple Inc,16,1,2020,1
1/15/2020,77.835,121923520,77.9625,78.875,77.3875,Apple Inc,15,1,2020,1
1/14/2020,78.17,162613840,79.175,79.3925,78.0425,Apple Inc,14,1,2020,1
1/13/2020,79.24,122086880,77.91,79.2675,77.7875,Apple Inc,13,1,2020,1
1/10/2020,77.5825,140869080,77.65,78.1675,77.0625,Apple Inc,10,1,2020,1
1/9/2020,77.4075,170486160,76.8088,77.6075,76.55,Apple Inc,9,1,2020,1
1/8/2020,75.7975,132363800,74.29,76.11,74.289,Apple Inc,8,1,2020,1
1/7/2020,74.5975,111510640,74.96,75.225,74.37,Apple Inc,7,1,2020,1
1/6/2020,74.95,118578560,73.4475,74.99,73.1875,Apple Inc,6,1,2020,1
1/3/2020,74.3575,146535520,74.2875,75.145,74.125,Apple Inc,3,1,2020,1
1/2/2020,75.0875,135647440,74.06,75.15,73.7975,Apple Inc,2,1,2020,1
12/31/2019,73.4125,100990520,72.4825,73.42,72.38,Apple Inc,31,12,2019,4
12/30/2019,72.88,144238440,72.365,73.1725,71.305,Apple Inc,30,12,2019,4
12/27/2019,72.45,146371760,72.78,73.4925,72.03,Apple Inc,27,12,2019,4
12/26/2019,72.4775,93336000,71.205,72.495,71.175,Apple Inc,26,12,2019,4
12/24/2019,71.0675,48478840,71.1725,71.2225,70.7299,Apple Inc,24,12,2019,4
12/23/2019,71,98711520,70.1325,71.0625,70.0934,Apple Inc,23,12,2019,4
12/20/2019,69.86,276130960,70.5575,70.6625,69.64,Apple Inc,20,12,2019,4
12/19/2019,70.005,98507800,69.875,70.295,69.7375,Apple Inc,19,12,2019,4
12/18/2019,69.935,116098760,69.95,70.475,69.78,Apple Inc,18,12,2019,4
12/17/2019,70.1025,114303200,69.8925,70.4425,69.7,Apple Inc,17,12,2019,4
12/16/2019,69.965,128324440,69.25,70.1975,69.245,Apple Inc,16,12,2019,4
12/13/2019,68.7875,133731240,67.865,68.825,67.7325,Apple Inc,13,12,2019,4
12/12/2019,67.865,137748160,66.945,68.14,66.8303,Apple Inc,12,12,2019,4
12/11/2019,67.6925,78893560,67.2025,67.775,67.125,Apple Inc,11,12,2019,4
12/10/2019,67.12,90529520,67.15,67.5175,66.465,Apple Inc,10,12,2019,4
12/9/2019,66.73,128730600,67.5,67.7,66.2275,Apple Inc,9,12,2019,4
12/6/2019,67.6775,106189960,66.87,67.75,66.825,Apple Inc,6,12,2019,4
12/5/2019,66.395,74645360,65.9475,66.4725,65.6825,Apple Inc,5,12,2019,4
12/4/2019,65.435,67241560,65.2675,65.8275,65.17,Apple Inc,4,12,2019,4
12/3/2019,64.8625,117509080,64.5775,64.8825,64.0725,Apple Inc,3,12,2019,4
12/2/2019,66.04,94774200,66.8175,67.0625,65.8625,Apple Inc,2,12,2019,4
11/29/2019,66.8125,46617440,66.65,67,66.475,Apple Inc,29,11,2019,4
11/27/2019,66.96,65544480,66.395,66.995,66.3275,Apple Inc,27,11,2019,4
11/26/2019,66.0725,105339520,66.735,66.79,65.625,Apple Inc,26,11,2019,4
11/25/2019,66.5925,84118080,65.6775,66.61,65.63,Apple Inc,25,11,2019,4
11/22/2019,65.445,65325040,65.6475,65.795,65.21,Apple Inc,22,11,2019,4
11/21/2019,65.5025,121395120,65.9225,66.0012,65.295,Apple Inc,21,11,2019,4
11/20/2019,65.7975,106439680,66.385,66.5208,65.1,Apple Inc,20,11,2019,4
11/19/2019,66.5725,76278400,66.975,67,66.3482,Apple Inc,19,11,2019,4
11/18/2019,66.775,86803600,66.45,66.8575,66.0575,Apple Inc,18,11,2019,4
11/15/2019,66.44,100374680,65.92,66.445,65.7525,Apple Inc,15,11,2019,4
11/14/2019,65.66,89582240,65.9375,66.22,65.525,Apple Inc,14,11,2019,4
11/13/2019,66.1175,103270360,65.2825,66.195,65.2675,Apple Inc,13,11,2019,4
11/12/2019,65.49,87388920,65.3875,65.6975,65.23,Apple Inc,12,11,2019,4
11/11/2019,65.55,82029840,64.575,65.6175,64.57,Apple Inc,11,11,2019,4
11/8/2019,65.035,70082000,64.6725,65.11,64.2125,Apple Inc,8,11,2019,4
11/7/2019,64.8575,94940320,64.685,65.0875,64.5275,Apple Inc,7,11,2019,4
11/6/2019,64.31,75864480,64.1925,64.3725,63.8413,Apple Inc,6,11,2019,4
11/5/2019,64.2825,79897720,64.2625,64.5475,64.08,Apple Inc,5,11,2019,4
11/4/2019,64.375,103271800,64.3325,64.4613,63.845,Apple Inc,4,11,2019,4
11/1/2019,63.955,151125320,62.385,63.9825,62.29,Apple Inc,1,11,2019,4
10/31/2019,62.19,139162080,61.81,62.2925,59.315,Apple Inc,31,10,2019,4
10/30/2019,60.815,124522080,61.19,61.325,60.3025,Apple Inc,30,10,2019,4
10/29/2019,60.8225,142839480,62.2425,62.4375,60.6425,Apple Inc,29,10,2019,4
10/28/2019,62.2625,96572960,61.855,62.3125,61.68,Apple Inc,28,10,2019,4
10/25/2019,61.645,73477200,60.79,61.6825,60.72,Apple Inc,25,10,2019,4
10/24/2019,60.895,71665040,61.1275,61.2,60.4513,Apple Inc,24,10,2019,4
10/23/2019,60.795,79730200,60.525,60.81,60.305,Apple Inc,23,10,2019,4
10/22/2019,59.99,90736000,60.29,60.55,59.9055,Apple Inc,22,10,2019,4
10/21/2019,60.1275,89469920,59.38,60.2475,59.33,Apple Inc,21,10,2019,4
10/18/2019,59.1025,97508680,58.6475,59.395,58.5725,Apple Inc,18,10,2019,4
10/17/2019,58.82,69091600,58.7725,59.0375,58.38,Apple Inc,17,10,2019,4
10/16/2019,58.5925,77146760,58.3425,58.81,58.3,Apple Inc,16,10,2019,4
10/15/2019,58.83,92161920,59.0975,59.4125,58.72,Apple Inc,15,10,2019,4
10/14/2019,58.9675,97653920,58.725,59.5335,58.6675,Apple Inc,14,10,2019,4
10/11/2019,59.0525,167960840,58.2375,59.41,58.0769,Apple Inc,11,10,2019,4
10/10/2019,57.5225,115851920,56.9825,57.61,56.825,Apple Inc,10,10,2019,4
10/9/2019,56.7575,76117680,56.7575,56.9475,56.41,Apple Inc,9,10,2019,4
10/8/2019,56.1,117130800,56.455,57.015,56.0825,Apple Inc,8,10,2019,4
10/7/2019,56.765,123557080,56.5675,57.4825,56.46,Apple Inc,7,10,2019,4
10/4/2019,56.7525,139022200,56.41,56.8725,55.9725,Apple Inc,4,10,2019,4
10/3/2019,55.205,121410760,54.6075,55.24,53.783,Apple Inc,3,10,2019,4
10/2/2019,54.74,143069040,55.765,55.895,54.4825,Apple Inc,2,10,2019,4
10/1/2019,56.1475,144748640,56.2675,57.055,56.05,Apple Inc,1,10,2019,4
9/30/2019,55.9925,105274320,55.225,56.145,55.1975,Apple Inc,30,9,2019,3
9/27/2019,54.705,101445160,55.135,55.24,54.3203,Apple Inc,27,9,2019,3
9/26/2019,54.9725,76353240,55,55.235,54.7075,Apple Inc,26,9,2019,3
9/25/2019,55.2575,89924040,54.6375,55.375,54.285,Apple Inc,25,9,2019,3
9/24/2019,54.42,125737480,55.2575,55.6225,54.2975,Apple Inc,24,9,2019,3
9/23/2019,54.68,77678600,54.7375,54.96,54.4125,Apple Inc,23,9,2019,3
9/20/2019,54.4325,231908360,55.345,55.64,54.3683,Apple Inc,20,9,2019,3
9/19/2019,55.24,88751520,55.5025,55.94,55.0925,Apple Inc,19,9,2019,3
9/18/2019,55.6925,102572360,55.265,55.7125,54.86,Apple Inc,18,9,2019,3
9/17/2019,55.175,73545880,54.99,55.205,54.78,Apple Inc,17,9,2019,3
9/16/2019,54.975,84632560,54.4325,55.0325,54.39,Apple Inc,16,9,2019,3
9/13/2019,54.6875,159053200,55,55.1975,54.255,Apple Inc,13,9,2019,3
9/12/2019,55.7713,128906680,56.2,56.605,55.715,Apple Inc,12,9,2019,3
9/11/2019,55.8975,177158600,54.5175,55.9275,54.4325,Apple Inc,11,9,2019,3
9/10/2019,54.175,127111720,53.465,54.195,52.9275,Apple Inc,10,9,2019,3
9/9/2019,53.5425,109237600,53.71,54.11,52.7675,Apple Inc,9,9,2019,3
9/6/2019,53.315,77449160,53.5125,53.605,53.1275,Apple Inc,6,9,2019,3
9/5/2019,53.32,95787520,53,53.4925,52.8775,Apple Inc,5,9,2019,3
9/4/2019,52.2975,76867280,52.0975,52.37,51.83,Apple Inc,4,9,2019,3
9/3/2019,51.425,80238280,51.6075,51.745,51.055,Apple Inc,3,9,2019,3
8/30/2019,52.185,84650240,52.54,52.6125,51.8,Apple Inc,30,8,2019,3
8/29/2019,52.2525,84030600,52.125,52.33,51.6638,Apple Inc,29,8,2019,3
8/28/2019,51.3825,63830520,51.025,51.43,50.83,Apple Inc,28,8,2019,3
8/27/2019,51.04,103589360,51.965,52.1375,50.8825,Apple Inc,27,8,2019,3
8/26/2019,51.6225,104264520,51.465,51.7975,51.2643,Apple Inc,26,8,2019,3
8/23/2019,50.66,187531360,52.3575,53.0127,50.25,Apple Inc,23,8,2019,3
8/22/2019,53.115,89071280,53.2975,53.6088,52.6875,Apple Inc,22,8,2019,3
8/21/2019,53.16,86259000,53.2475,53.4125,52.9008,Apple Inc,21,8,2019,3
8/20/2019,52.59,107678120,52.72,53.3375,52.58,Apple Inc,20,8,2019,3
8/19/2019,52.5875,97727680,52.655,53.1827,52.5063,Apple Inc,19,8,2019,3
8/16/2019,51.625,115254480,51.07,51.79,50.96,Apple Inc,16,8,2019,3
8/15/2019,50.435,111533440,50.865,51.285,49.9175,Apple Inc,15,8,2019,3
8/14/2019,50.6875,146189760,50.79,51.61,50.6467,Apple Inc,14,8,2019,3
8/13/2019,52.2425,190159160,50.255,53.035,50.2075,Apple Inc,13,8,2019,3
8/12/2019,50.12,89927560,49.905,50.5129,49.7875,Apple Inc,12,8,2019,3
8/9/2019,50.2475,98479000,50.325,50.69,49.8225,Apple Inc,9,8,2019,3
8/8/2019,50.8575,108038080,50.05,50.8825,49.8475,Apple Inc,8,8,2019,3
8/7/2019,49.76,133457600,48.8525,49.89,48.455,Apple Inc,7,8,2019,3
8/6/2019,49.25,143299160,49.0775,49.5168,48.51,Apple Inc,6,8,2019,3
8/5/2019,48.335,209571880,49.4975,49.6623,48.145,Apple Inc,5,8,2019,3
8/2/2019,51.005,163448480,51.3825,51.6075,50.4075,Apple Inc,2,8,2019,3
8/1/2019,52.1075,216071680,53.475,54.5075,51.6859,Apple Inc,1,8,2019,3
7/31/2019,53.26,277125440,54.105,55.3425,52.825,Apple Inc,31,7,2019,3
7/30/2019,52.195,135742880,52.19,52.54,51.8275,Apple Inc,30,7,2019,3
7/29/2019,52.42,86693560,52.115,52.66,52.11,Apple Inc,29,7,2019,3
7/26/2019,51.935,70475480,51.87,52.4325,51.785,Apple Inc,26,7,2019,3
7/25/2019,51.755,55638240,52.2225,52.31,51.6825,Apple Inc,25,7,2019,3
7/24/2019,52.1675,59966280,51.9175,52.2875,51.7925,Apple Inc,24,7,2019,3
7/23/2019,52.21,73420840,52.115,52.2275,51.8225,Apple Inc,23,7,2019,3
7/22/2019,51.805,89111720,50.9125,51.8075,50.9025,Apple Inc,22,7,2019,3
7/19/2019,50.6475,83717240,51.4475,51.625,50.59,Apple Inc,19,7,2019,3
7/18/2019,51.415,74328640,51,51.47,50.925,Apple Inc,18,7,2019,3
7/17/2019,50.8375,56429800,51.0125,51.2729,50.8175,Apple Inc,17,7,2019,3
7/16/2019,51.125,67467280,51.1475,51.5275,50.875,Apple Inc,16,7,2019,3
7/15/2019,51.3025,67789680,51.0225,51.4675,51,Apple Inc,15,7,2019,3
7/12/2019,50.825,70380840,50.6125,51,50.55,Apple Inc,12,7,2019,3
7/11/2019,50.4375,80767360,50.8275,51.0975,50.4275,Apple Inc,11,7,2019,3
7/10/2019,50.8075,71588560,50.4625,50.9325,50.39,Apple Inc,10,7,2019,3
7/9/2019,50.31,82312080,49.8,50.3775,49.7025,Apple Inc,9,7,2019,3
7/8/2019,50.005,101354520,50.2025,50.35,49.6025,Apple Inc,8,7,2019,3
7/5/2019,51.0575,69062080,50.8375,51.27,50.725,Apple Inc,5,7,2019,3
7/3/2019,51.1025,45448200,50.82,51.11,50.6725,Apple Inc,3,7,2019,3
7/2/2019,50.6825,67740880,50.3525,50.7831,50.34,Apple Inc,2,7,2019,3
7/1/2019,50.3875,109266960,50.7925,51.1225,50.1625,Apple Inc,1,7,2019,3
6/28/2019,49.48,124442560,49.67,49.8738,49.2625,Apple Inc,28,6,2019,2
6/27/2019,49.935,83598880,50.0725,50.3925,49.8925,Apple Inc,27,6,2019,2
6/26/2019,49.95,104270040,49.4425,50.2475,49.3375,Apple Inc,26,6,2019,2
6/25/2019,48.8925,84281320,49.6075,49.815,48.8225,Apple Inc,25,6,2019,2
6/24/2019,49.645,72881680,49.635,50.04,49.5425,Apple Inc,24,6,2019,2
6/21/2019,49.695,191202360,49.7,50.2125,49.5375,Apple Inc,21,6,2019,2
6/20/2019,49.865,86055960,50.0925,50.1525,49.5075,Apple Inc,20,6,2019,2
6/19/2019,49.4675,84496960,49.92,49.97,49.3275,Apple Inc,19,6,2019,2
6/18/2019,49.6125,106204000,49.0125,50.0725,48.8025,Apple Inc,18,6,2019,2
6/17/2019,48.4725,58676560,48.225,48.74,48.0425,Apple Inc,17,6,2019,2
6/14/2019,48.185,75045880,47.8862,48.3966,47.575,Apple Inc,14,6,2019,2
6/13/2019,48.5375,86698520,48.675,49.1975,48.4,Apple Inc,13,6,2019,2
6/12/2019,48.5475,73012760,48.4875,48.9925,48.3462,Apple Inc,12,6,2019,2
6/11/2019,48.7025,107731520,48.715,49,48.4,Apple Inc,11,6,2019,2
6/10/2019,48.145,104883400,47.9525,48.8425,47.905,Apple Inc,10,6,2019,2
6/7/2019,47.5375,122737560,46.6275,47.98,46.4425,Apple Inc,7,6,2019,2
6/6/2019,46.305,90105240,45.77,46.3675,45.5372,Apple Inc,6,6,2019,2
6/5/2019,45.635,119093720,46.07,46.2475,45.285,Apple Inc,5,6,2019,2
6/4/2019,44.91,123871840,43.86,44.9575,43.63,Apple Inc,4,6,2019,2
6/3/2019,43.325,161584280,43.9,44.48,42.5675,Apple Inc,3,6,2019,2
5/31/2019,43.7675,108174320,44.0575,44.4975,43.7475,Apple Inc,31,5,2019,2
5/30/2019,44.575,84873640,44.4875,44.8075,44.1675,Apple Inc,30,5,2019,2
5/29/2019,44.345,113924680,44.105,44.8375,44,Apple Inc,29,5,2019,2
5/28/2019,44.5575,111792640,44.73,45.1475,44.4775,Apple Inc,28,5,2019,2
5/24/2019,44.7425,94858760,45.05,45.535,44.655,Apple Inc,24,5,2019,2
5/23/2019,44.915,146118960,44.95,45.135,44.4525,Apple Inc,23,5,2019,2
5/22/2019,45.695,118994240,46.165,46.4275,45.6375,Apple Inc,22,5,2019,2
5/21/2019,46.65,113459400,46.305,47,46.175,Apple Inc,21,5,2019,2
5/20/2019,45.7725,154449160,45.88,46.0872,45.071,Apple Inc,20,5,2019,2
5/17/2019,47.25,131516360,46.7325,47.725,46.69,Apple Inc,17,5,2019,2
5/16/2019,47.52,132125440,47.4775,48.1172,47.21,Apple Inc,16,5,2019,2
5/15/2019,47.73,106178880,46.5675,47.9375,46.505,Apple Inc,15,5,2019,2
5/14/2019,47.165,146118720,46.6025,47.425,46.3525,Apple Inc,14,5,2019,2
5/13/2019,46.43,229722480,46.9275,47.37,45.7125,Apple Inc,13,5,2019,2
5/10/2019,49.295,164834840,49.3548,49.7125,48.1925,Apple Inc,10,5,2019,2
5/9/2019,50.18,139634440,50.1,50.42,49.165,Apple Inc,9,5,2019,2
5/8/2019,50.725,105358000,50.475,51.335,50.4375,Apple Inc,8,5,2019,2
5/7/2019,50.715,155054800,51.47,51.8544,50.2062,Apple Inc,7,5,2019,2
5/6/2019,52.12,129772440,51.0725,52.21,50.875,Apple Inc,6,5,2019,2
5/3/2019,52.9375,83569520,52.7225,52.96,52.5575,Apple Inc,3,5,2019,2
5/2/2019,52.2875,127985280,52.46,53.1625,52.0325,Apple Inc,2,5,2019,2
5/1/2019,52.63,259309320,52.47,53.8275,52.3075,Apple Inc,1,5,2019,2
4/30/2019,50.1675,183004640,50.765,50.85,49.7775,Apple Inc,30,4,2019,2
4/29/2019,51.1525,88041440,51.1,51.4925,50.965,Apple Inc,29,4,2019,2
4/26/2019,51.075,74451080,51.225,51.25,50.53,Apple Inc,26,4,2019,2
4/25/2019,51.32,73855400,51.7075,51.94,51.28,Apple Inc,25,4,2019,2
4/24/2024,409.06,15065330,409.56,412.47,406.78,Microsoft Inc,24,4,2024,2
4/23/2024,407.57,15734500,404.235,408.2,403.06,Microsoft Inc,23,4,2024,2
4/22/2024,400.96,20286880,400.08,402.85,395.75,Microsoft Inc,22,4,2024,2
4/19/2024,399.12,30565790,404.03,405.48,397.77,Microsoft Inc,19,4,2024,2
4/18/2024,404.27,21029920,410.63,411.89,403.95,Microsoft Inc,18,4,2024,2
4/17/2024,411.84,15855490,417.25,418.88,410.33,Microsoft Inc,17,4,2024,2
4/16/2024,414.58,16765620,414.57,418.4,413.7301,Microsoft Inc,16,4,2024,2
4/15/2024,413.64,20273540,426.6,426.82,413.43,Microsoft Inc,15,4,2024,2
4/12/2024,421.9,19253750,424.05,425.1794,419.77,Microsoft Inc,12,4,2024,2
4/11/2024,427.93,17966420,425.82,429.37,422.36,Microsoft Inc,11,4,2024,2
4/10/2024,423.26,16216580,422.19,424.03,419.7,Microsoft Inc,10,4,2024,2
4/9/2024,426.28,12512290,426.44,427.74,421.62,Microsoft Inc,9,4,2024,2
4/8/2024,424.59,14272390,425.17,427.28,423.3,Microsoft Inc,8,4,2024,2
4/5/2024,425.52,16554760,420.01,426.51,418.32,Microsoft Inc,5,4,2024,2
4/4/2024,417.88,19370880,424.99,428.67,417.57,Microsoft Inc,4,4,2024,2
4/3/2024,420.45,16502260,419.73,423.26,419.085,Microsoft Inc,3,4,2024,2
4/2/2024,421.44,17911990,420.11,422.38,417.84,Microsoft Inc,2,4,2024,2
4/1/2024,424.57,16315960,423.95,427.89,422.22,Microsoft Inc,1,4,2024,2
3/28/2024,420.72,21871160,420.96,421.87,419.12,Microsoft Inc,28,3,2024,1
3/27/2024,421.43,16704980,424.44,424.45,419.01,Microsoft Inc,27,3,2024,1
3/26/2024,421.65,16725650,425.61,425.99,421.35,Microsoft Inc,26,3,2024,1
3/25/2024,422.86,18060450,425.24,427.41,421.61,Microsoft Inc,25,3,2024,1
3/22/2024,428.74,17648470,429.7,429.86,426.07,Microsoft Inc,22,3,2024,1
3/21/2024,429.37,21296220,429.83,430.82,427.16,Microsoft Inc,21,3,2024,1
3/20/2024,425.23,17860090,422,425.96,420.66,Microsoft Inc,20,3,2024,1
3/19/2024,421.41,19837920,417.83,421.6656,415.55,Microsoft Inc,19,3,2024,1
3/18/2024,417.32,20105980,414.25,420.73,413.78,Microsoft Inc,18,3,2024,1
3/15/2024,416.42,45079900,419.29,422.6,412.79,Microsoft Inc,15,3,2024,1
3/14/2024,425.22,34157300,420.24,427.82,417.99,Microsoft Inc,14,3,2024,1
3/13/2024,415.1,17115930,418.1,418.18,411.45,Microsoft Inc,13,3,2024,1
3/12/2024,415.28,22457000,407.62,415.57,406.79,Microsoft Inc,12,3,2024,1
3/11/2024,404.52,16120750,403.762,405.68,401.26,Microsoft Inc,11,3,2024,1
3/8/2024,406.22,18002190,407.96,410.42,404.33,Microsoft Inc,8,3,2024,1
3/7/2024,409.14,18718480,406.12,409.78,402.24,Microsoft Inc,7,3,2024,1
3/6/2024,402.09,22344150,402.97,405.16,398.39,Microsoft Inc,6,3,2024,1
3/5/2024,402.65,26919180,413.96,414.25,400.64,Microsoft Inc,5,3,2024,1
3/4/2024,414.92,17595960,413.44,417.35,412.32,Microsoft Inc,4,3,2024,1
3/1/2024,415.5,17823450,411.27,415.87,410.88,Microsoft Inc,1,3,2024,1
2/29/2024,413.64,31947260,408.64,414.2,405.92,Microsoft Inc,29,2,2024,1
2/28/2024,407.72,13183130,408.175,409.3,405.3201,Microsoft Inc,28,2,2024,1
2/27/2024,407.48,14835830,407.99,408.32,403.85,Microsoft Inc,27,2,2024,1
2/26/2024,407.54,16193510,411.455,412.16,407.36,Microsoft Inc,26,2,2024,1
2/23/2024,410.34,16295880,415.67,415.86,408.97,Microsoft Inc,23,2,2024,1
2/22/2024,411.65,27009870,410.19,412.83,408.57,Microsoft Inc,22,2,2024,1
2/21/2024,402.18,18631070,400.17,402.29,397.22,Microsoft Inc,21,2,2024,1
2/20/2024,402.79,24307920,403.24,404.49,398.01,Microsoft Inc,20,2,2024,1
2/16/2024,404.06,22296500,407.96,408.29,403.44,Microsoft Inc,16,2,2024,1
